year,event,value
1988,Figure Skating,29
1956,Wrestling,29
1996,Volleyball,29
1992,Bobsleigh,29
1984,Football,29
2008,Rowing,29
1924,Athletics,29
2004,Football,29
2012,Athletics,29
1992,Hockey,29
1980,Weightlifting,29
2000,Sailing,29
1956,Modern Pentathlon,29
2000,Athletics,29
1996,Athletics,29
1972,Cycling,29
2008,Canoeing,29
1992,Shooting,29
2004,Athletics,29
2004,Table Tennis,29
2004,Wrestling,29
1948,Cross Country Skiing,29
2000,Swimming,29
1928,Athletics,29
2016,Shooting,29
2000,Weightlifting,29
2006,Cross Country Skiing,29
2000,Wrestling,29
2014,Ice Hockey,29
2008,Athletics,29
1992,Rowing,29
1984,Hockey,29
1932,Athletics,29
1988,Canoeing,29
1988,Athletics,29
2008,Wrestling,29
1996,Hockey,29
1964,Shooting,29
1968,Wrestling,29
2004,Wrestling,29
2006,Biathlon,29
1996,Badminton,29
2000,Equestrianism,29
1976,Athletics,29
2016,Handball,29
2004,Equestrianism,29
1976,Football,29
1920,Modern Pentathlon,29
1972,Athletics,29
2016,Wrestling,29
1964,Judo,29
2008,Water Polo,29
1988,Athletics,29
1996,Athletics,29
1960,Canoeing,29
2016,Basketball,29
1992,Cross Country Skiing,29
1972,Biathlon,29
1992,Cross Country Skiing,29
2000,Rowing,29
1960,Athletics,29
2000,Wrestling,29
1964,Athletics,29
1980,Football,29
1968,Hockey,29
1988,Rowing,29
2012,Cycling,29
1984,Athletics,29
2008,Athletics,29
2016,Athletics,29
2004,Weightlifting,29
1932,Art Competitions,29
1948,Athletics,29
2016,Athletics,29
1972,Basketball,29
1964,Athletics,29
1912,Shooting,29
1972,Modern Pentathlon,29
2016,Volleyball,29
2016,Hockey,29
1928,Ski Jumping,29
2004,Athletics,29
2014,Alpine Skiing,29
2014,Skeleton,29
1992,Water Polo,29
1992,Equestrianism,29
2004,Baseball,29
1968,Boxing,29
1988,Athletics,29
1968,Hockey,29
1988,Rowing,29
1952,Ski Jumping,29
2016,Athletics,29
1936,Fencing,29
1964,Athletics,29
1992,Athletics,29
1956,Hockey,29
2008,Boxing,29
2010,Bobsleigh,29
1924,Rowing,29
1960,Gymnastics,29
2016,Football,29
1988,Canoeing,29
2008,Football,29
1956,Cycling,29
1984,Hockey,29
2016,Rowing,29
1992,Biathlon,29
2004,Athletics,29
2004,Basketball,29
2012,Rowing,29
2004,Handball,29
1948,Wrestling,29
1992,Sailing,29
2012,Basketball,29
2000,Taekwondo,29
1998,Curling,29
1972,Athletics,29
2016,Rowing,29
1912,Sailing,29
2000,Athletics,29
2008,Football,29
2008,Badminton,29
1988,Fencing,29
1968,Luge,29
1960,Cross Country Skiing,29
1984,Athletics,29
1968,Weightlifting,29
1992,Badminton,29
1980,Athletics,29
2012,Canoeing,29
1992,Bobsleigh,29
1988,Cross Country Skiing,29
2008,Table Tennis,29
2008,Baseball,29
1980,Wrestling,29
2000,Modern Pentathlon,29
1976,Biathlon,29
1960,Rowing,29
1952,Fencing,29
1992,Athletics,29
1988,Volleyball,29
2016,Water Polo,29
1988,Weightlifting,29
1988,Shooting,29
1996,Boxing,29
1988,Athletics,29
2012,Hockey,29
1912,Wrestling,29
1956,Football,29
2004,Volleyball,29
1976,Speed Skating,29
2006,Ice Hockey,29
1980,Cycling,29
2014,Ice Hockey,29
2002,Ice Hockey,29
1976,Ice Hockey,29
2004,Athletics,29
2008,Handball,29
2006,Biathlon,29
1964,Cycling,29
1976,Athletics,29
1992,Athletics,29
1996,Volleyball,29
1996,Wrestling,29
1932,Cross Country Skiing,29
1988,Athletics,29
1952,Football,29
1956,Athletics,29
1952,Ski Jumping,29
2004,Beach Volleyball,29
1936,Athletics,29
1936,Shooting,29
2000,Water Polo,29
2014,Ice Hockey,29
1900,Cricket,29
2000,Athletics,29
1956,Sailing,29
1980,Judo,29
2016,Judo,29
1980,Handball,29
1980,Shooting,29
2012,Basketball,29
2010,Bobsleigh,29
2004,Athletics,29
2012,Athletics,29
2016,Gymnastics,29
1972,Wrestling,29
1960,Shooting,29
1992,Ice Hockey,29
1920,Tug-Of-War,29
2012,Judo,29
1996,Sailing,29
1996,Sailing,29
1980,Wrestling,29
1968,Athletics,29
1996,Wrestling,29
2000,Athletics,29
2004,Table Tennis,29
2004,Football,29
1964,Modern Pentathlon,29
1924,Tennis,29
2004,Cycling,29
2004,Athletics,29
2016,Canoeing,29
1928,Hockey,29
2012,Handball,29
1960,Fencing,29
1956,Basketball,29
1996,Handball,29
1956,Wrestling,29
2016,Water Polo,29
1936,Gymnastics,29
1936,Wrestling,29
2012,Athletics,29
1912,Fencing,29
1976,Handball,29
2008,Boxing,29
1972,Athletics,29
1976,Hockey,29
2004,Fencing,29
1912,Athletics,29
2008,Beach Volleyball,29
2014,Ice Hockey,29
1996,Judo,29
1972,Shooting,29
2008,Athletics,29
1996,Athletics,29
1996,Athletics,29
1992,Judo,29
2014,Alpine Skiing,29
2010,Short Track Speed Skating,29
1952,Ice Hockey,29
1936,Fencing,29
2000,Fencing,29
2002,Speed Skating,29
1988,Basketball,29
1992,Bobsleigh,29
2006,Ice Hockey,29
1932,Wrestling,29
2008,Rowing,29
1948,Wrestling,29
1996,Swimming,29
1996,Shooting,29
1980,Cycling,29
1960,Wrestling,29
1920,Athletics,29
2008,Basketball,29
1996,Wrestling,29
1964,Wrestling,29
2012,Athletics,29
1964,Athletics,29
1948,Ice Hockey,29
1936,Ice Hockey,29
2012,Rowing,29
1952,Modern Pentathlon,29
1964,Water Polo,29
2014,Bobsleigh,29
1988,Ice Hockey,29
2008,Boxing,29
1980,Athletics,29
1960,Athletics,29
1964,Cross Country Skiing,29
1964,Ski Jumping,29
1998,Ski Jumping,29
1964,Athletics,29
1994,Biathlon,29
1956,Wrestling,29
2008,Athletics,29
1968,Modern Pentathlon,29
2004,Judo,29
1998,Biathlon,29
2000,Table Tennis,29
2006,Biathlon,29
2006,Freestyle Skiing,29
1996,Canoeing,29
2000,Athletics,29
2004,Handball,29
1964,Biathlon,29
1972,Rowing,29
2016,Athletics,29
1906,Athletics,29
1996,Athletics,29
1972,Athletics,29
2010,Speed Skating,29
2016,Swimming,29
1996,Athletics,29
2000,Boxing,29
2004,Athletics,29
2012,Sailing,29
1980,Athletics,29
2008,Handball,29
1984,Swimming,29
2016,Hockey,29
1996,Athletics,29
2004,Weightlifting,29
2006,Short Track Speed Skating,29
2000,Triathlon,29
2012,Basketball,29
1960,Canoeing,29
1920,Tennis,29
1908,Hockey,29
1992,Short Track Speed Skating,29
1952,Gymnastics,29
2004,Shooting,29
1980,Water Polo,29
1956,Water Polo,29
2016,Swimming,29
2012,Tennis,29
1988,Fencing,29
1928,Sailing,29
1972,Volleyball,29
1992,Ice Hockey,29
1960,Speed Skating,29
1924,Athletics,29
1932,Wrestling,29
2012,Shooting,29
1996,Athletics,29
1968,Biathlon,29
2016,Rowing,29
1992,Cycling,29
1972,Cross Country Skiing,29
2016,Modern Pentathlon,29
1988,Fencing,29
1956,Fencing,29
1988,Shooting,29
1984,Equestrianism,29
1996,Athletics,29
1972,Volleyball,29
1992,Speed Skating,29
2016,Rowing,29
2014,Figure Skating,29
1960,Modern Pentathlon,29
1948,Hockey,29
2014,Bobsleigh,29
2012,Water Polo,29
1928,Athletics,29
1956,Shooting,29
2004,Baseball,29
2008,Judo,29
2012,Judo,29
1920,Fencing,29
2014,Skeleton,29
1972,Basketball,29
1936,Handball,29
1980,Wrestling,29
1972,Rowing,29
1992,Athletics,29
2000,Handball,29
1992,Equestrianism,29
1920,Football,29
1924,Ice Hockey,29
1984,Handball,29
2008,Athletics,29
1996,Equestrianism,29
1904,Tug-Of-War,29
2002,Cross Country Skiing,29
2016,Cycling,29
1952,Basketball,29
2000,Canoeing,29
2016,Athletics,29
1980,Basketball,29
2000,Handball,29
1932,Speed Skating,29
1972,Athletics,29
2008,Volleyball,29
1980,Wrestling,29
2000,Water Polo,29
1994,Figure Skating,29
2012,Athletics,29
2008,Swimming,29
1964,Cross Country Skiing,29
1972,Canoeing,29
1976,Bobsleigh,29
2008,Boxing,29
1996,Badminton,29
2004,Rowing,29
1928,Gymnastics,29
1992,Athletics,29
1980,Athletics,29
2012,Canoeing,29
2010,Alpine Skiing,29
1964,Weightlifting,29
1998,Cross Country Skiing,29
1980,Equestrianism,29
1948,Equestrianism,29
2002,Freestyle Skiing,29
1964,Ice Hockey,29
2006,Biathlon,29
2016,Beach Volleyball,29
2008,Water Polo,29
1924,Diving,29
1996,Athletics,29
1972,Athletics,29
1972,Athletics,29
1924,Wrestling,29
1952,Athletics,29
2000,Cycling,29
2014,Ski Jumping,29
1984,Hockey,29
2004,Athletics,29
1996,Judo,29
2000,Shooting,29
1992,Rowing,29
1900,Sailing,29
1964,Hockey,29
2008,Athletics,29
2008,Beach Volleyball,29
1948,Football,29
1920,Equestrianism,29
2000,Volleyball,29
1976,Equestrianism,29
1936,Sailing,29
2000,Water Polo,29
1936,Shooting,29
1936,Fencing,29
1952,Canoeing,29
2004,Judo,29
1928,Athletics,29
2008,Cycling,29
2000,Water Polo,29
1996,Rowing,29
1960,Hockey,29
2016,Cycling,29
1968,Water Polo,29
2016,Judo,29
1992,Equestrianism,29
1980,Sailing,29
1964,Hockey,29
2006,Bobsleigh,29
1952,Hockey,29
2000,Swimming,29
1988,Athletics,29
2008,Softball,29
1976,Weightlifting,29
1906,Fencing,29
2000,Triathlon,29
1988,Hockey,29
1920,Weightlifting,29
2012,Shooting,29
1984,Bobsleigh,29
1992,Tennis,29
1936,Ice Hockey,29
1932,Modern Pentathlon,29
1912,Fencing,29
2012,Cycling,29
1908,Shooting,29
2000,Hockey,29
2016,Football,29
2000,Archery,29
2000,Athletics,29
2002,Bobsleigh,29
1992,Boxing,29
1960,Hockey,29
2012,Basketball,29
1968,Cycling,29
1968,Hockey,29
1996,Volleyball,29
1972,Volleyball,29
1980,Canoeing,29
1924,Tennis,29
2012,Basketball,29
1996,Wrestling,29
2016,Water Polo,29
2004,Water Polo,29
2016,Volleyball,29
2012,Athletics,29
2008,Diving,29
2008,Handball,29
1956,Diving,29
2010,Ice Hockey,29
1972,Boxing,29
2006,Ice Hockey,29
2010,Cross Country Skiing,29
1960,Canoeing,29
1996,Shooting,29
1992,Sailing,29
1996,Athletics,29
1964,Shooting,29
1992,Water Polo,29
1996,Athletics,29
2008,Basketball,29
1960,Athletics,29
1980,Water Polo,29
2004,Baseball,29
1996,Water Polo,29
1976,Wrestling,29
2012,Rowing,29
2008,Swimming,29
1988,Handball,29
2004,Equestrianism,29
2016,Athletics,29
2000,Rowing,29
1960,Rowing,29
2000,Baseball,29
1992,Athletics,29
1952,Wrestling,29
2004,Shooting,29
1988,Rowing,29
2016,Basketball,29
1988,Hockey,29
1972,Fencing,29
1984,Shooting,29
1972,Shooting,29
1980,Athletics,29
1920,Ice Hockey,29
1928,Weightlifting,29
1968,Football,29
1972,Speed Skating,29
1920,Gymnastics,29
1924,Water Polo,29
1968,Canoeing,29
2012,Rowing,29
1904,Tennis,29
2000,Athletics,29
2016,Rowing,29
1952,Cycling,29
2012,Athletics,29
1968,Wrestling,29
1936,Water Polo,29
1956,Wrestling,29
2016,Volleyball,29
1964,Hockey,29
2010,Curling,29
1976,Judo,29
2008,Sailing,29
2016,Football,29
1972,Bobsleigh,29
2016,Handball,29
2006,Snowboarding,29
1996,Football,29
1992,Canoeing,29
1972,Handball,29
1948,Athletics,29
2008,Athletics,29
2000,Shooting,29
1988,Cycling,29
2016,Hockey,29
1992,Synchronized Swimming,29
1992,Synchronized Swimming,29
2010,Cross Country Skiing,29
1960,Football,29
1976,Athletics,29
1992,Equestrianism,29
1984,Basketball,29
1996,Basketball,29
2012,Weightlifting,29
1996,Equestrianism,29
1976,Athletics,29
2012,Tennis,29
1996,Water Polo,29
2004,Cycling,29
1988,Weightlifting,29
1972,Fencing,29
1980,Hockey,29
2016,Beach Volleyball,29
2000,Volleyball,29
1900,Equestrianism,29
1968,Athletics,29
1948,Water Polo,29
2004,Swimming,29
2014,Cross Country Skiing,29
2006,Ice Hockey,29
2004,Softball,29
1936,Rowing,29
2000,Athletics,29
1980,Shooting,29
2004,Water Polo,29
2002,Biathlon,29
1972,Handball,29
1988,Bobsleigh,29
1972,Football,29
1952,Gymnastics,29
2004,Hockey,29
1936,Fencing,29
1964,Water Polo,29
1980,Handball,29
1980,Handball,29
2004,Sailing,29
1972,Athletics,29
1964,Football,29
2006,Ice Hockey,29
1988,Shooting,29
2000,Rowing,29
1964,Ice Hockey,29
1976,Shooting,29
1924,Water Polo,29
2012,Wrestling,29
2012,Sailing,29
2004,Swimming,29
1932,Bobsleigh,29
1984,Cross Country Skiing,29
1928,Art Competitions,29
1988,Alpine Skiing,29
1960,Canoeing,29
1994,Alpine Skiing,29
1912,Equestrianism,29
1936,Hockey,29
1932,Art Competitions,29
1936,Weightlifting,29
1988,Hockey,29
1960,Athletics,29
1968,Cross Country Skiing,29
2000,Handball,29
1992,Athletics,29
2016,Cycling,29
1976,Hockey,29
1920,Water Polo,29
2010,Bobsleigh,29
2012,Rowing,29
1924,Football,29
2008,Weightlifting,29
2004,Handball,29
1980,Sailing,29
1948,Athletics,29
1984,Judo,29
1972,Boxing,29
2004,Hockey,29
2016,Athletics,29
1952,Rowing,29
1960,Wrestling,29
1996,Cycling,29
1936,Figure Skating,29
1992,Athletics,29
1998,Cross Country Skiing,29
1920,Gymnastics,29
1960,Hockey,29
1912,Athletics,29
1936,Weightlifting,29
1936,Fencing,29
1976,Shooting,29
2016,Canoeing,29
1924,Fencing,29
2008,Volleyball,29
1992,Athletics,29
1988,Wrestling,29
1992,Bobsleigh,29
1956,Alpine Skiing,29
2012,Athletics,29
2008,Hockey,29
1964,Canoeing,29
2016,Volleyball,29
1912,Athletics,29
1994,Alpine Skiing,29
2008,Rowing,29
2008,Beach Volleyball,29
1988,Rowing,29
2004,Modern Pentathlon,29
2016,Gymnastics,29
2014,Curling,29
2008,Diving,29
2012,Fencing,29
2000,Softball,29
2008,Table Tennis,29
2012,Basketball,29
2012,Shooting,29
2008,Baseball,29
2012,Sailing,29
1984,Water Polo,29
2008,Water Polo,29
1980,Biathlon,29
2012,Table Tennis,29
2008,Basketball,29
1992,Table Tennis,29
2012,Athletics,29
1936,Wrestling,29
2000,Sailing,29
1992,Luge,29
1936,Athletics,29
2008,Sailing,29
1924,Tennis,29
1924,Tennis,29
1998,Bobsleigh,29
2012,Cycling,29
2016,Rugby Sevens,29
1936,Athletics,29
2000,Triathlon,29
1976,Athletics,29
1928,Athletics,29
2016,Hockey,29
1984,Cycling,29
1924,Rowing,29
1972,Equestrianism,29
2004,Hockey,29
1972,Basketball,29
1904,Gymnastics,29
1928,Football,29
1968,Gymnastics,29
1928,Bobsleigh,29
1956,Football,29
1952,Gymnastics,29
1936,Sailing,29
1992,Shooting,29
2012,Shooting,29
1964,Equestrianism,29
1988,Athletics,29
2008,Athletics,29
1964,Canoeing,29
2016,Rowing,29
2010,Ice Hockey,29
2010,Ice Hockey,29
1992,Athletics,29
2000,Rowing,29
1964,Fencing,29
1994,Ski Jumping,29
1998,Luge,29
2008,Athletics,29
1984,Rowing,29
2012,Athletics,29
1960,Ice Hockey,29
1972,Fencing,29
2004,Sailing,29
2004,Diving,29
2016,Cycling,29
1924,Art Competitions,29
1908,Athletics,29
2014,Figure Skating,29
2000,Handball,29
1992,Fencing,29
1948,Gymnastics,29
1964,Shooting,29
1972,Sailing,29
1964,Canoeing,29
1988,Alpine Skiing,29
1976,Rowing,29
2014,Cross Country Skiing,29
1976,Modern Pentathlon,29
1976,Athletics,29
1928,Wrestling,29
1980,Bobsleigh,29
1980,Bobsleigh,29
2006,Snowboarding,29
2016,Hockey,29
1968,Cycling,29
1908,Motorboating,29
2012,Cycling,29
2000,Diving,29
1936,Canoeing,29
2000,Athletics,29
1924,Diving,29
2012,Handball,29
1992,Luge,29
2004,Triathlon,29
2016,Rowing,29
1992,Sailing,29
1964,Basketball,29
1972,Ice Hockey,29
1920,Athletics,29
2006,Ski Jumping,29
1952,Gymnastics,29
1952,Gymnastics,29
1956,Canoeing,29
1998,Curling,29
2008,Canoeing,29
2012,Cycling,29
1928,Athletics,29
1980,Rowing,29
2006,Biathlon,29
2012,Sailing,29
1996,Equestrianism,29
1908,Water Polo,29
1980,Sailing,29
1968,Canoeing,29
1994,Bobsleigh,29
2008,Judo,29
1920,Archery,29
2014,Bobsleigh,29
1984,Volleyball,29
1920,Figure Skating,29
1996,Sailing,29
1988,Athletics,29
1996,Fencing,29
2004,Wrestling,29
2000,Basketball,29
1908,Hockey,29
2008,Athletics,29
1952,Athletics,29
2000,Baseball,29
2000,Triathlon,29
1952,Rowing,29
2008,Boxing,29
2012,Athletics,29
2008,Athletics,29
1992,Volleyball,29
1984,Cycling,29
1948,Rowing,29
1964,Hockey,29
1980,Athletics,29
1968,Canoeing,29
2008,Hockey,29
2004,Fencing,29
1952,Sailing,29
1984,Bobsleigh,29
2000,Archery,29
2002,Snowboarding,29
2014,Biathlon,29
1904,Wrestling,29
2012,Weightlifting,29
1980,Biathlon,29
1956,Equestrianism,29
1992,Bobsleigh,29
1968,Sailing,29
2004,Equestrianism,29
1924,Athletics,29
1976,Weightlifting,29
1948,Canoeing,29
1972,Athletics,29
2000,Athletics,29
1948,Wrestling,29
2012,Hockey,29
1980,Athletics,29
1936,Art Competitions,29
1952,Basketball,29
2012,Modern Pentathlon,29
1980,Handball,29
2016,Canoeing,29
1980,Ice Hockey,29
1998,Curling,29
1976,Rowing,29
2010,Ice Hockey,29
1960,Water Polo,29
1924,Tennis,29
1956,Bobsleigh,29
1972,Boxing,29
2002,Luge,29
1908,Tug-Of-War,29
1928,Weightlifting,29
2004,Wrestling,29
1956,Ice Hockey,29
1994,Bobsleigh,29
2000,Tennis,29
2016,Cycling,29
1972,Athletics,29
2016,Cycling,29
1998,Biathlon,29
2004,Rowing,29
2012,Basketball,29
2006,Speed Skating,29
1968,Fencing,29
2006,Skeleton,29
1948,Ski Jumping,29
2008,Trampolining,29
2010,Bobsleigh,29
1952,Ice Hockey,29
2016,Taekwondo,29
1992,Baseball,29
1964,Shooting,29
2004,Football,29
2014,Cross Country Skiing,29
1972,Wrestling,29
2006,Luge,29
2012,Athletics,29
2004,Canoeing,29
2012,Archery,29
2000,Fencing,29
2008,Softball,29
2008,Triathlon,29
2012,Rowing,29
2004,Badminton,29
1984,Shooting,29
2014,Curling,29
2016,Volleyball,29
1998,Speed Skating,29
1972,Wrestling,29
1996,Weightlifting,29
1976,Ice Hockey,29
2010,Cross Country Skiing,29
2016,Football,29
2004,Football,29
2012,Volleyball,29
2000,Softball,29
1992,Archery,29
1952,Cross Country Skiing,29
2008,Triathlon,29
1984,Biathlon,29
1992,Athletics,29
1996,Table Tennis,29
2000,Athletics,29
1980,Shooting,29
2016,Volleyball,29
2000,Athletics,29
1968,Football,29
2004,Beach Volleyball,29
2008,Baseball,29
2000,Wrestling,29
2008,Badminton,29
2006,Short Track Speed Skating,29
1980,Wrestling,29
1980,Athletics,29
1992,Athletics,29
1936,Football,29
1994,Speed Skating,29
2000,Athletics,29
2004,Athletics,29
2000,Judo,29
2000,Gymnastics,29
2004,Hockey,29
2012,Diving,29
1996,Shooting,29
1960,Cross Country Skiing,29
1980,Basketball,29
1976,Athletics,29
2012,Fencing,29
2000,Wrestling,29
1964,Ski Jumping,29
2008,Sailing,29
1932,Swimming,29
2002,Ice Hockey,29
1992,Ice Hockey,29
1976,Athletics,29
2016,Weightlifting,29
1980,Rowing,29
2000,Shooting,29
1956,Fencing,29
2012,Wrestling,29
1968,Biathlon,29
2004,Badminton,29
2016,Sailing,29
2000,Athletics,29
1972,Athletics,29
2012,Canoeing,29
2008,Water Polo,29
2012,Table Tennis,29
2016,Judo,29
2012,Weightlifting,29
2016,Badminton,29
2004,Badminton,29
2016,Beach Volleyball,29
1980,Shooting,29
1984,Shooting,29
2012,Hockey,29
1988,Fencing,29
2008,Shooting,29
2016,Boxing,29
1996,Athletics,29
2000,Athletics,29
2012,Weightlifting,29
2004,Cycling,29
2016,Water Polo,29
2016,Judo,29
1996,Basketball,29
2008,Cycling,29
2004,Athletics,29
1996,Archery,29
1960,Fencing,29
1992,Cycling,29
2004,Modern Pentathlon,29
1984,Judo,29
2000,Water Polo,29
2010,Alpine Skiing,29
2000,Boxing,29
2004,Tennis,29
1976,Handball,29
1980,Basketball,29
2006,Alpine Skiing,29
2008,Handball,29
1976,Water Polo,29
2016,Boxing,29
1996,Baseball,29
1976,Basketball,29
2016,Athletics,29
1992,Ice Hockey,29
2016,Taekwondo,29
2016,Taekwondo,29
2010,Skeleton,29
2016,Modern Pentathlon,29
1988,Shooting,29
1988,Boxing,29
1984,Shooting,29
1996,Rowing,29
2012,Athletics,29
1952,Athletics,29
2002,Cross Country Skiing,29
1992,Weightlifting,29
2004,Water Polo,29
2010,Bobsleigh,29
2000,Beach Volleyball,29
1952,Athletics,29
1928,Cross Country Skiing,29
2000,Wrestling,29
1956,Football,29
2002,Alpine Skiing,29
1998,Ice Hockey,29
2012,Hockey,29
1980,Luge,29
1988,Rowing,29
1994,Ice Hockey,29
1948,Athletics,29
2016,Badminton,29
2010,Ice Hockey,29
1980,Wrestling,29
2016,Cycling,29
2008,Rowing,29
1988,Athletics,29
2004,Weightlifting,29
2008,Basketball,29
2014,Figure Skating,29
2008,Handball,29
2012,Athletics,29
1998,Ice Hockey,29
2008,Fencing,29
2012,Fencing,29
2006,Figure Skating,29
2004,Badminton,29
2016,Athletics,29
2008,Athletics,29
2000,Shooting,29
1992,Basketball,29
2012,Boxing,29
2000,Fencing,29
1980,Speed Skating,29
2016,Badminton,29
2006,Ski Jumping,29
1972,Athletics,29
1996,Basketball,29
2012,Tennis,29
1988,Water Polo,29
2016,Canoeing,29
2008,Canoeing,29
2012,Fencing,29
2016,Judo,29
2008,Athletics,29
2008,Volleyball,29
2012,Basketball,29
1992,Athletics,29
1994,Bobsleigh,29
2008,Rowing,29
2006,Ice Hockey,29
1964,Canoeing,29
1992,Biathlon,29
1996,Swimming,29
1996,Swimming,29
2006,Biathlon,29
1968,Athletics,29
1960,Fencing,29
1972,Speed Skating,29
1996,Shooting,29
1994,Bobsleigh,29
1988,Modern Pentathlon,29
1964,Bobsleigh,29
2000,Water Polo,29
1972,Sailing,29
2010,Ice Hockey,29
1952,Swimming,29
2000,Rowing,29
1984,Basketball,29
1952,Hockey,29
2012,Wrestling,29
2012,Water Polo,29
1964,Ice Hockey,29
1976,Handball,29
1980,Sailing,29
2006,Speed Skating,29
1972,Gymnastics,29
1994,Cross Country Skiing,29
2002,Bobsleigh,29
1936,Wrestling,29
